,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_pca__n_components,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
41,0.06308908462524414,0.011038398878625413,0.0007330894470214844,0.00010200029435761795,0.01,"(50, 50)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50, 50), 'pca__n_components': 8}",0.538345864661654,0.6834586466165413,0.6868725868725869,0.7671814671814672,0.6598455598455598,0.6669313704009381,0.07397313483622935,48,0.5613255033557045,0.7642976989453499,0.6935714285714285,0.7564285714285715,0.6976190476190476,0.6946484499840204,0.07273622730066485
42,0.05143394470214844,0.014037174920266661,0.0005218029022216797,2.5699974607925724e-05,0.01,"(50,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 2}",0.4349624060150375,0.6285714285714284,0.6202702702702704,0.5996138996138994,0.7077220077220078,0.5979804751195518,0.0896218515348837,105,0.43698465963566635,0.6885306807286672,0.7173809523809525,0.7103571428571428,0.6761904761904763,0.645888782358581,0.10549384485949638
43,0.04560074806213379,0.00666115299595299,0.0006256580352783203,0.00010173255675692948,0.01,"(50,)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 3}",0.7338345864661653,0.7003759398496239,0.6281853281853282,0.6911196911196911,0.7306949806949807,0.6969175732627658,0.038102986911553886,5,0.7299976030680728,0.708940556088207,0.725,0.7021428571428572,0.7490476190476192,0.7230257270693514,0.016517445133009064
44,0.03589086532592774,0.0070811959697174975,0.0007847785949707031,0.00024199899660526814,0.01,"(50,)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 4}",0.6796992481203007,0.6439849624060149,0.6154440154440155,0.6909266409266409,0.625096525096525,0.6510705459102989,0.02964428783474164,66,0.6758149568552252,0.694319271332694,0.6691666666666667,0.6452380952380953,0.6221428571428572,0.6613363694471077,0.0251161330778738
45,0.032446765899658205,0.010684987911771216,0.0005381107330322266,4.145111160417621e-05,0.01,"(50,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 5}",0.4917293233082706,0.5575187969924811,0.4999999999999999,0.5445945945945945,0.5111969111969111,0.5210213931325368,0.025660714269688693,129,0.5049256951102588,0.5229026845637583,0.5000000000000001,0.5665476190476191,0.5645238095238095,0.5317799616490893,0.028603752260255084
46,0.038641357421875,0.01078071949849813,0.0007438182830810547,9.627829912973157e-05,0.01,"(50,)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 6}",0.7056390977443608,0.620300751879699,0.6218146718146719,0.7243243243243244,0.7584942084942085,0.6860284109034477,0.05573487844210861,16,0.6109060402684563,0.6920661553211888,0.7539285714285714,0.7322619047619049,0.7667857142857143,0.7111896772131671,0.056185564194381615
47,0.05186829566955566,0.010824639849962878,0.0006649494171142578,7.435541232894519e-05,0.01,"(50,)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 7}",0.726315789473684,0.6526315789473682,0.7052123552123553,0.7814671814671814,0.7608108108108108,0.7251541582326644,0.04497213869351422,1,0.7350790987535952,0.7147890699904123,0.7194047619047619,0.7139285714285716,0.734404761904762,0.7235212527964207,0.009351477138130242
48,0.022826290130615233,0.011258022008766942,0.0007117748260498047,0.00032875394620285195,0.01,"(50,)",8,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (50,), 'pca__n_components': 8}",0.5229323308270676,0.5157894736842105,0.519111969111969,0.48899613899613886,0.5445945945945945,0.518288908894613,0.017736523073501757,133,0.5050455417066155,0.5121883988494725,0.520357142857143,0.505357142857143,0.625357142857143,0.5336610738255034,0.04618701248706433
49,0.03854055404663086,0.015518549659510198,0.0005388736724853515,9.157178104482083e-05,0.01,"(25,)",2,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 2}",0.4101503759398495,0.4244360902255638,0.699034749034749,0.6671814671814671,0.6671814671814673,0.5730146936115769,0.1283452501525901,109,0.47152444870565674,0.4518216682646213,0.679404761904762,0.6795238095238096,0.6960714285714287,0.5956692233940556,0.109752338497454
50,0.020952701568603516,0.005657904745174245,0.0006429672241210938,0.00017180446118670255,0.01,"(25,)",3,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 3}",0.6281954887218044,0.6533834586466165,0.6335907335907336,0.6113899613899612,0.5986486486486484,0.6251003092814323,0.018816035262891908,97,0.6513422818791945,0.5976510067114094,0.6063095238095239,0.6095238095238096,0.6144047619047619,0.6158462767657398,0.01856898190764379
51,0.028937673568725585,0.008877393746923375,0.0005669116973876954,0.00010456370242303449,0.01,"(25,)",4,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 4}",0.700375939849624,0.5917293233082705,0.6042471042471041,0.6424710424710424,0.6766409266409267,0.6431038906340287,0.04141901173033797,81,0.671872003835091,0.6354506232023011,0.6477380952380952,0.6707142857142857,0.6602380952380953,0.6572026206455737,0.013926210080655367
52,0.023608589172363283,0.009090980192035051,0.0009096622467041016,0.00028042681787376585,0.01,"(25,)",5,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 5}",0.7349624060150375,0.6210526315789473,0.6061776061776062,0.6903474903474904,0.6426640926640926,0.659111484736301,0.047487251875315085,57,0.6785834132310642,0.6024089165867689,0.6421428571428572,0.6836904761904762,0.6565476190476192,0.6526746564397572,0.029277322254743735
53,0.04608063697814942,0.011677449830793945,0.0005250930786132813,3.4140541552201875e-05,0.01,"(25,)",6,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 6}",0.7195488721804512,0.7304511278195488,0.7521235521235522,0.6274131274131274,0.5544401544401543,0.6769748998799278,0.07447241482029647,27,0.6385906040268455,0.5918863854266538,0.7501190476190476,0.6959523809523809,0.6021428571428572,0.6557382550335571,0.059612884169259556
54,0.034606409072875974,0.006139261411254454,0.00052337646484375,1.964048205458463e-05,0.01,"(25,)",7,"{'NN__alpha': 0.01, 'NN__hidden_layer_sizes': (25,), 'pca__n_components': 7}",0.49135338345864654,0.5428571428571427,0.6623552123552124,0.8005791505791505,0.671042471042471,0.6332034601073119,0.10828232905554504,89,0.6122363374880153,0.6004434324065195,0.6694047619047621,0.7053571428571429,0.7114285714285714,0.6597740492170022,0.04608408585428618
