,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_NN__alpha,param_NN__hidden_layer_sizes,param_filter__n,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score
42,0.1649171829223633,0.03338282413824644,0.005665445327758789,0.000953632825902573,0.1,"(25,)",6,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 6}",0.7278195488721804,0.6300751879699246,0.5868725868725867,0.6077220077220077,0.6814671814671815,0.646911064464725,0.05133949327303556,209,0.7290747842761265,0.6815675934803451,0.6964285714285716,0.6610714285714286,0.7069047619047619,0.6950094279322467,0.022962718286228926
43,0.1373664379119873,0.021293051544782907,0.005012369155883789,0.0003429269694840398,0.1,"(25,)",7,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 7}",0.5815789473684209,0.6097744360902255,0.5971042471042469,0.6646718146718146,0.5629343629343628,0.6031846943343561,0.03443997155555905,339,0.698597794822627,0.581603547459252,0.5941666666666667,0.5975000000000001,0.6346428571428572,0.6213021732182805,0.042500463573139684
44,0.15647034645080565,0.011596012933913059,0.0059792518615722655,0.0006381133731126662,0.1,"(25,)",8,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 8}",0.7552631578947367,0.6620300751879699,0.7115830115830116,0.737065637065637,0.6886100386100386,0.710901952904305,0.03334139743231779,48,0.6882790028763183,0.7493648130393097,0.7253571428571428,0.7179761904761905,0.7166666666666669,0.7195287631831256,0.01955151901187197
45,0.16004738807678223,0.015411039064558136,0.006658363342285156,0.0010151767842252175,0.1,"(25,)",9,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 9}",0.7552631578947367,0.6620300751879699,0.7115830115830116,0.737065637065637,0.6886100386100386,0.710901952904305,0.03334139743231779,48,0.6882790028763183,0.7493648130393097,0.7253571428571428,0.7179761904761905,0.7166666666666669,0.7195287631831256,0.01955151901187197
46,0.14944958686828613,0.013166172568786662,0.0065384387969970705,0.0009703961092783432,0.1,"(25,)",10,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 10}",0.7552631578947367,0.6620300751879699,0.7115830115830116,0.737065637065637,0.6886100386100386,0.710901952904305,0.03334139743231779,48,0.6882790028763183,0.7493648130393097,0.7253571428571428,0.7179761904761905,0.7166666666666669,0.7195287631831256,0.01955151901187197
47,0.1548717975616455,0.007769640670317857,0.0060309886932373045,0.000355631546163539,0.1,"(25,)",11,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 11}",0.7552631578947367,0.6620300751879699,0.7115830115830116,0.737065637065637,0.6886100386100386,0.710901952904305,0.03334139743231779,48,0.6882790028763183,0.7493648130393097,0.7253571428571428,0.7179761904761905,0.7166666666666669,0.7195287631831256,0.01955151901187197
48,0.17574462890625,0.038499806547557996,0.0065729618072509766,0.0018802072379385765,0.1,"(25,)",12,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 12}",0.7552631578947367,0.6620300751879699,0.7115830115830116,0.737065637065637,0.6886100386100386,0.710901952904305,0.03334139743231779,48,0.6882790028763183,0.7493648130393097,0.7253571428571428,0.7179761904761905,0.7166666666666669,0.7195287631831256,0.01955151901187197
49,0.1954035758972168,0.025308741782290273,0.007519817352294922,0.0012574022231857935,0.1,"(25,)",13,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 13}",0.7552631578947367,0.6620300751879699,0.7115830115830116,0.737065637065637,0.6886100386100386,0.710901952904305,0.03334139743231779,48,0.6882790028763183,0.7493648130393097,0.7253571428571428,0.7179761904761905,0.7166666666666669,0.7195287631831256,0.01955151901187197
50,0.13933725357055665,0.01654114578220221,0.0056726932525634766,0.0005942990820890021,0.1,"(25,)",14,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 14}",0.7552631578947367,0.6620300751879699,0.7115830115830116,0.737065637065637,0.6886100386100386,0.710901952904305,0.03334139743231779,48,0.6882790028763183,0.7493648130393097,0.7253571428571428,0.7179761904761905,0.7166666666666669,0.7195287631831256,0.01955151901187197
51,0.12837347984313965,0.00928183703297597,0.004876613616943359,0.0003876478464119416,0.1,"(25,)",15,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 15}",0.7552631578947367,0.6620300751879699,0.7115830115830116,0.737065637065637,0.6886100386100386,0.710901952904305,0.03334139743231779,48,0.6882790028763183,0.7493648130393097,0.7253571428571428,0.7179761904761905,0.7166666666666669,0.7195287631831256,0.01955151901187197
52,0.1385981559753418,0.018305519301275337,0.004933547973632812,0.00041504028965263704,0.1,"(25,)",16,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 16}",0.7552631578947367,0.6620300751879699,0.7115830115830116,0.737065637065637,0.6886100386100386,0.710901952904305,0.03334139743231779,48,0.6882790028763183,0.7493648130393097,0.7253571428571428,0.7179761904761905,0.7166666666666669,0.7195287631831256,0.01955151901187197
53,0.13097043037414552,0.011053168950657324,0.00563507080078125,0.0011260787422115053,0.1,"(25,)",17,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 17}",0.7552631578947367,0.6620300751879699,0.7115830115830116,0.737065637065637,0.6886100386100386,0.710901952904305,0.03334139743231779,48,0.6882790028763183,0.7493648130393097,0.7253571428571428,0.7179761904761905,0.7166666666666669,0.7195287631831256,0.01955151901187197
54,0.1543135643005371,0.01130064593000019,0.005677413940429687,0.0002582751569816255,0.1,"(25,)",18,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 18}",0.7552631578947367,0.6620300751879699,0.7115830115830116,0.737065637065637,0.6886100386100386,0.710901952904305,0.03334139743231779,48,0.6882790028763183,0.7493648130393097,0.7253571428571428,0.7179761904761905,0.7166666666666669,0.7195287631831256,0.01955151901187197
55,0.17381858825683594,0.0331696405416892,0.006165361404418946,0.0008577493684794891,0.1,"(25,)",19,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 19}",0.7552631578947367,0.6620300751879699,0.7115830115830116,0.737065637065637,0.6886100386100386,0.710901952904305,0.03334139743231779,48,0.6882790028763183,0.7493648130393097,0.7253571428571428,0.7179761904761905,0.7166666666666669,0.7195287631831256,0.01955151901187197
56,0.15526103973388672,0.010192034861156687,0.00589456558227539,0.0004997757666022857,0.1,"(25,)",20,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25,), 'filter__n': 20}",0.7552631578947367,0.6620300751879699,0.7115830115830116,0.737065637065637,0.6886100386100386,0.710901952904305,0.03334139743231779,48,0.6882790028763183,0.7493648130393097,0.7253571428571428,0.7179761904761905,0.7166666666666669,0.7195287631831256,0.01955151901187197
57,0.14908380508422853,0.010366413645241901,0.005694341659545898,0.0003193118730065418,0.1,"(25, 25)",2,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 2}",0.5838345864661654,0.6413533834586465,0.7131274131274131,0.5986486486486486,0.7003861003861003,0.6473401342704489,0.05209375929459189,208,0.6112296260786193,0.7047579098753596,0.636904761904762,0.6448809523809523,0.6510714285714286,0.6497689357622243,0.030659880961910174
58,0.1553795337677002,0.021917415267841255,0.00583353042602539,0.0005483214031069839,0.1,"(25, 25)",3,"{'NN__alpha': 0.1, 'NN__hidden_layer_sizes': (25, 25), 'filter__n': 3}",0.4999999999999999,0.49999999999999994,0.6073359073359074,0.7424710424710423,0.5667953667953667,0.5830101450213181,0.08949068400374326,348,0.49999999999999994,0.5134228187919463,0.6028571428571429,0.6596428571428572,0.6208333333333335,0.5793512304250561,0.062230557337024844
